network_type,target_plr,protection_method,concealment,budget_frac,n_frames,n_protected,raw_loss_rate,post_repair_loss_rate,PESQ,PESQ_WB,PESQ_NB,STOI,ESTOI,SI-SDR,concealment_rate,n_lost_frames,mean_burst_len,max_burst_len,n_bursts,codec,file,seed
random_loss,0.01,importance_aware,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.2795472145080566,2.2795472145080566,2.9519364833831787,0.9184999721903295,0.8280750177543678,3.7168285477943828,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,importance_aware,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.321415901184082,2.321415901184082,2.9807791709899902,0.9187548559716797,0.828692405156734,3.744136515209906,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,importance_aware,"{'concealment_rate': np.float64(0.013333333333333334), 'n_lost_frames': 4, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 4}",0.1,300,30,0.013333333333333308,0.013333333333333308,1.895355224609375,1.895355224609375,2.7064507007598877,0.9037308667861493,0.8081953429012063,3.024070760408688,0.013333333333333334,4,1.0,1,4,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,importance_aware,"{'concealment_rate': np.float64(0.013333333333333334), 'n_lost_frames': 4, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 4}",0.1,300,30,0.013333333333333308,0.013333333333333308,2.171297073364258,2.171297073364258,2.8977763652801514,0.9160092725656828,0.8234758931964592,3.421338313706012,0.013333333333333334,4,1.0,1,4,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,importance_aware,"{'concealment_rate': np.float64(0.013333333333333334), 'n_lost_frames': 4, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 4}",0.1,300,30,0.013333333333333308,0.013333333333333308,2.202162981033325,2.202162981033325,2.9184494018554688,0.9142286803013278,0.8230656356202465,3.435653686414473,0.013333333333333334,4,1.0,1,4,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,importance_selective,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.1365914344787598,2.1365914344787598,2.9378767013549805,0.918455504187771,0.8252763909971953,3.494778372916868,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,importance_selective,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.222029447555542,2.222029447555542,2.9404659271240234,0.918283036293483,0.827279880341368,3.6235729337012046,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,importance_selective,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.283294200897217,2.283294200897217,2.9691524505615234,0.9186325466620877,0.8284668944888892,3.650131609751044,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,importance_selective,"{'concealment_rate': np.float64(0.01), 'n_lost_frames': 3, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 3}",0.1,300,30,0.010000000000000009,0.010000000000000009,2.0419845581054688,2.0419845581054688,2.752110004425049,0.9071198992279128,0.8092290910149869,3.3402316816135347,0.01,3,1.0,1,3,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,importance_selective,"{'concealment_rate': np.float64(0.01), 'n_lost_frames': 3, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 3}",0.1,300,30,0.010000000000000009,0.010000000000000009,2.1017069816589355,2.1017069816589355,2.8801968097686768,0.9175157479561524,0.8252065333864279,3.411565353380171,0.01,3,1.0,1,3,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,importance_selective,"{'concealment_rate': np.float64(0.01), 'n_lost_frames': 3, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 3}",0.1,300,30,0.010000000000000009,0.010000000000000009,2.177410364151001,2.177410364151001,2.904710054397583,0.9153250177042902,0.8221934004965523,3.2056831628942692,0.01,3,1.0,1,3,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.03,none,"{'concealment_rate': np.float64(0.02666666666666667), 'n_lost_frames': 8, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 8}",0.1,300,0,0.026666666666666616,0.026666666666666616,1.5061814785003662,1.5061814785003662,2.464404582977295,0.8906602958570475,0.773806510904369,2.5829921133145435,0.02666666666666667,8,1.0,1,8,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.03,none,"{'concealment_rate': np.float64(0.02666666666666667), 'n_lost_frames': 8, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 8}",0.1,300,0,0.026666666666666616,0.026666666666666616,2.139169454574585,2.139169454574585,2.838649034500122,0.9151065532962994,0.8193543490961304,3.398313512602212,0.02666666666666667,8,1.0,1,8,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.03,none,"{'concealment_rate': np.float64(0.02666666666666667), 'n_lost_frames': 8, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 8}",0.1,300,0,0.026666666666666616,0.026666666666666616,2.2460734844207764,2.2460734844207764,2.9270172119140625,0.9160369537263842,0.8202890282573707,3.4653506494024415,0.02666666666666667,8,1.0,1,8,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.03,none,"{'concealment_rate': np.float64(0.03333333333333333), 'n_lost_frames': 10, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 10}",0.1,300,0,0.033333333333333326,0.033333333333333326,1.4328384399414062,1.4328384399414062,2.2289083003997803,0.8960615248651479,0.7920043088302122,2.3990965610173287,0.03333333333333333,10,1.0,1,10,EnCodec_3kbps,1089-134686-0000.flac,123
